"e1700f3dc7d4b52d62d0ac707eeeaace0f5ad772,sonar-ws/src/test/java/org/sonarqube/ws/client/ce/CeServiceTest.java,CeServiceTest.java,30,1796.354761368374,9,1,0,12,1,10,8,8,0,0,35,8,135,0,36,1644.8791296870718,9,1,0,12,1,10,1,1,0,0,21,1,81,0,Rename Method,Rename Method	public search() : void renamed to public activity() : void in class org.sonarqube.ws.client.ce.CeServiceTest"
"1226733455cc9e8082bd48f152cf5e4e64cf51dc,server/sonar-server/src/test/java/org/sonar/server/measure/ws/ComponentTreeSortTest.java,ComponentTreeSortTest.java,21,4901.985143255173,12,1,0,5,0,2,17,14,2,53,42,19,220,4,27,4010.076225586094,12,1,0,5,0,2,10,7,2,24,31,11,137,35,Rename Method,Rename Method	public sort_by_numerical_metric_key() : void renamed to public sort_by_numerical_metric_key_ascending() : void in class org.sonar.server.measure.ws.ComponentTreeSortTest"
"c096255c9f57d03a70e02fd99ba06e9e0d737fc3,server/sonar-server/src/test/java/org/sonar/server/measure/ws/ComponentTreeSortTest.java,ComponentTreeSortTest.java,21,4901.985143255173,12,1,0,5,0,2,17,14,2,53,42,19,220,4,27,4010.076225586094,12,1,0,5,0,2,10,7,2,24,31,11,137,35,Rename Method,Rename Method	public sort_by_numerical_metric_key() : void renamed to public sort_by_numerical_metric_key_ascending() : void in class org.sonar.server.measure.ws.ComponentTreeSortTest"
"d88d443bbe5c5dabe45b44760108fa7b506cd7d9,sonar-plugin-api/src/test/java/org/sonar/api/server/rule/RulesDefinitionTest.java,RulesDefinitionTest.java,10,13477.994478760109,6,1,0,3,2,0,26,26,0,0,70,36,378,0,10,14056.815003758922,5,1,0,2,1,0,25,25,0,0,68,37,374,0,Rename Method,Rename Method	public define_rules_with_technical_debt() : void renamed to public define_rules_with_remediation_function() : void in class org.sonar.api.server.rule.RulesDefinitionTest"
"743fac7aff1152df83879f9880413c43b7b15627,server/sonar-server/src/test/java/org/sonar/server/rule/index/RuleIndexerTest.java,RuleIndexerTest.java,32,1751.6000251918276,15,1,0,6,2,0,5,5,0,3,54,5,114,0,34,1807.1288836187252,15,1,0,2,2,1,6,5,0,0,27,6,90,0,Rename Method,Rename Method	public removed_rule_is_removed_from_index() : void renamed to public removed_rule_is_not_removed_from_index() : void in class org.sonar.server.rule.index.RuleIndexerTest"
"13ea3c2d0b37a90f78d4a1639611ff9186bd9613,sonar-plugin-api/src/test/java/org/sonar/api/server/rule/RulesDefinitionTest.java,RulesDefinitionTest.java,10,14533.63301566369,6,1,0,3,2,0,26,26,0,0,70,36,378,0,10,14458.641432079447,5,1,0,2,1,0,26,26,0,0,69,36,377,0,Rename Method,Rename Method	public warning_if_duplicated_rule_keys() : void renamed to public fail_if_duplicated_rule_keys_in_the_same_repository() : void in class org.sonar.api.server.rule.RulesDefinitionTest"
"ad9d8d8831e61831d6f6fd30b584cbc5d18be338,server/sonar-server/src/test/java/org/sonar/server/rule/index/RuleIndexTest.java,RuleIndexTest.java,0,29783.266251044784,29,1,0,7,3,0,56,45,0,30,122,58,884,0,5,27589.836729870687,20,1,0,10,1,7,27,25,0,102,71,28,578,0,Rename Method,Rename Method	public search_by_tag() : void renamed to public search_by_tags() : void in class org.sonar.server.rule.index.RuleIndexTest"
"dc41fb29beab432e573f994ee559c0f9b2b4b394,sonar-core/src/test/java/org/sonar/core/util/DefaultHttpDownloaderTest.java,DefaultHttpDownloaderTest.java,14,8575.497040943214,23,2,0,5,3,2,20,19,2,4,61,41,277,231,14,8363.868120197849,23,2,0,5,3,2,19,19,2,4,61,40,262,243,Rename Method,Rename Method	public configure_http_proxy() : void renamed to public configure_http_and_https_proxies() : void in class org.sonar.core.util.DefaultHttpDownloaderTest"
"4bfd437e8827cee36ae501dd83bd774a59239abd,server/sonar-server/src/test/java/org/sonar/server/measure/ws/ComponentTreeActionTest.java,ComponentTreeActionTest.java,1,20463.43421706785,31,1,0,9,3,0,39,34,1,21,142,39,830,0,8,18654.386910580684,33,1,0,9,3,0,22,15,2,21,102,23,481,0,Rename Method,Rename Method	public sort_by_metric_key() : void renamed to public sort_by_metric_value() : void in class org.sonar.server.measure.ws.ComponentTreeActionTest"
"ab9805fd7b22aa2c488d59d38d8f0cf707e7763d,server/sonar-server/src/test/java/org/sonar/server/authentication/InitFilterTest.java,InitFilterTest.java,20,3432.2555645696534,42,5,0,20,3,2,25,21,0,0,42,25,228,124,24,3985.2692064722364,33,5,0,15,3,2,16,13,0,0,24,21,166,114,Rename Method,Rename Method	public redirect_when_failing_because_of_EmailAlreadyExistsException() : void renamed to public redirect_when_failing_because_of_UnauthorizedExceptionException() : void in class org.sonar.server.authentication.InitFilterTest"
"1becdaad55517706a85ff5f2efeeac4d6cf42265,server/sonar-server/src/test/java/org/sonar/server/authentication/InitFilterTest.java,InitFilterTest.java,20,3612.8983302269085,42,5,0,20,3,2,25,21,0,0,42,25,228,124,26,3432.2555645696534,30,3,0,15,3,2,12,9,0,0,24,17,146,58,Rename Method,Rename Method	public fail_if_identity_provider_class_is_unsuported() : void renamed to public fail_if_identity_provider_class_is_unsupported() : void in class org.sonar.server.authentication.InitFilterTest"
"38ce80934961773a9a35ec0401994b3d726597dc,server/sonar-server/src/test/java/org/sonar/server/permission/ws/SearchProjectPermissionsActionTest.java,SearchProjectPermissionsActionTest.java,16,9225.681480402223,21,2,0,2,0,0,20,15,0,1,61,22,272,182,15,9066.032172516978,34,1,0,10,3,0,24,13,0,0,70,26,289,70,Rename Method,Rename Method	public search_by_query_on_key() : void renamed to public search_by_query_on_key_must_match_exactly() : void in class org.sonar.server.permission.ws.SearchProjectPermissionsActionTest"
"7b6038abea08791c5c69c0716cca2fe40688d20c,server/sonar-ce/src/test/java/org/sonar/ce/app/CeServerTest.java,CeServerTest.java,14,6853.686615927375,16,2,0,9,2,0,24,20,0,5,31,44,268,338,16,5255.760811730546,13,2,0,8,2,0,21,17,0,5,29,43,251,293,Rename Method,Rename Method	public isReady_throws_ISE_when_called_before_start() : void renamed to public isUp_throws_ISE_when_called_before_start() : void in class org.sonar.ce.app.CeServerTest"
"7b6038abea08791c5c69c0716cca2fe40688d20c,server/sonar-process/src/test/java/org/sonar/process/ProcessEntryPointTest.java,ProcessEntryPointTest.java,24,3733.985357304569,19,1,0,4,2,0,15,14,0,4,30,21,169,114,24,3684.218124424471,16,1,0,3,2,0,14,14,0,4,29,20,165,100,Extract Method,Extract Method	private createProps() : Props extracted from public test_initial_state() : void in class org.sonar.process.ProcessEntryPointTest"
"6bc55b17ebd87802cb9b55d5b6625e1a935f3909,server/sonar-server/src/test/java/org/sonar/server/app/ProcessCommandWrapperImplTest.java,ProcessCommandWrapperImplTest.java,30,1578.4052625144045,8,1,0,4,2,1,9,9,0,0,21,11,124,0,34,1622.690275379328,8,1,0,4,2,1,6,6,0,0,15,6,91,0,Rename Method,Rename Method	public requestSQRestart_throws_IAE_if_process_sharedDir_property_not_set() : void renamed to public requestSQRestart_throws_IAE_if_process_shared_path_property_not_set() : void in class org.sonar.server.app.ProcessCommandWrapperImplTest"
"703486f2d306f4493e72cdb6340cc40c8b5b8cb0,server/sonar-server/src/test/java/org/sonar/server/issue/notification/ChangesOnMyIssueNotificationDispatcherTest.java,ChangesOnMyIssueNotificationDispatcherTest.java,32,2028.168450222116,16,1,0,5,0,0,5,5,0,0,19,5,105,0,33,2151.3832488545427,15,1,0,5,0,0,5,5,0,0,19,5,98,0,Rename Method,Rename Method	public should_dispatch_to_reporter_and_assignee() : void renamed to public should_dispatch_to_assignee() : void in class org.sonar.server.issue.notification.ChangesOnMyIssueNotificationDispatcherTest"
"be5e4eb724549ef654d161fcee933dd79ec53b02,server/sonar-server/src/test/java/org/sonar/server/app/TomcatConnectorsTest.java,TomcatConnectorsTest.java,24,5810.135582282946,6,1,0,2,0,1,9,8,0,0,25,23,142,6,15,8643.150999297135,8,2,0,2,0,0,15,13,1,5,26,31,270,0,Rename Method,Rename Method	public http_and_ajp_and_https_ports_should_be_different() : void renamed to public http_and_ajp_ports_should_be_different() : void in class org.sonar.server.app.TomcatConnectorsTest"
"a2e88e9141e5f9d5bda8b62414b816685e767227,server/sonar-server/src/test/java/org/sonar/server/ce/ws/ActivityActionTest.java,ActivityActionTest.java,10,8040.0,36,1,0,7,3,1,33,24,1,23,94,36,436,0,16,8486.835795923169,30,1,0,9,3,1,19,15,1,16,72,21,283,0,Rename Method,Rename Method	public paginate_results() : void renamed to public limit_results() : void in class org.sonar.server.ce.ws.ActivityActionTest"
"91584ca578a35442467d075ec42151b409778503,server/sonar-server/src/test/java/org/sonar/server/ce/ws/ActivityActionTest.java,ActivityActionTest.java,10,8040.0,36,1,0,7,3,1,33,24,1,23,94,36,436,0,16,8486.835795923169,30,1,0,9,3,1,19,15,1,16,72,21,283,0,Rename Method,Rename Method	public paginate_results() : void renamed to public limit_results() : void in class org.sonar.server.ce.ws.ActivityActionTest"
"2fcad2e70a89b783aea8b81bd8eb59355be9285c,server/sonar-server/src/test/java/org/sonar/server/qualitygate/ws/ProjectStatusActionTest.java,ProjectStatusActionTest.java,18,7637.9124063980635,21,1,0,7,3,1,18,15,0,2,65,18,249,0,19,7162.002842433368,20,1,0,7,3,1,13,12,0,0,48,14,234,0,Rename Method,Rename Method	private newRequest(taskId String) : ProjectStatusWsResponse renamed to private call(taskId String) : ProjectStatusWsResponse in class org.sonar.server.qualitygate.ws.ProjectStatusActionTest"
"b66064a3f9cb4f8afbb0a8da67027946e4214506,server/sonar-server/src/test/java/org/sonar/server/plugins/ws/PendingActionTest.java,PendingActionTest.java,17,5738.288768384196,25,1,0,10,2,1,16,11,0,0,59,17,303,6,23,4153.162470683591,18,1,0,7,0,1,9,9,0,1,47,9,214,0,Rename Method,Rename Method	public gitPluginInfo() : PluginInfo renamed to public newScmGitPluginInfo() : PluginInfo in class org.sonar.server.plugins.ws.PendingActionTest"
"25d5a0489a00fe0ecda0716908031f92751bd286,sonar-plugin-api/src/test/java/org/sonar/api/batch/sensor/highlighting/internal/DefaultHighlightingTest.java,DefaultHighlightingTest.java,31,2470.387278543578,15,1,0,3,1,1,7,6,1,6,19,7,106,3,32,2233.5008271763854,15,1,0,3,1,1,7,6,1,6,18,7,103,3,Rename Method,Rename Method	public should_suport_overlapping() : void renamed to public should_support_overlapping() : void in class org.sonar.api.batch.sensor.highlighting.internal.DefaultHighlightingTest"
"4c56e6c287c0ca07dba287a234759c5a32193ba7,server/sonar-server/src/test/java/org/sonar/server/qualitygate/ws/ProjectStatusActionTest.java,ProjectStatusActionTest.java,18,7069.741096557354,21,1,0,7,3,1,18,15,0,2,65,18,249,0,18,7637.9124063980635,22,1,0,8,3,1,15,13,0,0,49,17,246,0,Rename Method,Rename Method	public not_fail_with_project_scan_permission() : void renamed to public not_fail_with_project_admin_permission() : void in class org.sonar.server.qualitygate.ws.ProjectStatusActionTest"
"23ee784e6d44f8462c8d160c7a113a64424bfb67,server/sonar-server/src/test/java/org/sonar/server/rule/index/RuleIndexDefinitionTest.java,RuleIndexDefinitionTest.java,33,1788.2099916483608,12,1,0,3,1,0,6,5,0,0,38,6,99,11,46,527.6859409093755,6,1,0,1,0,0,1,1,0,1,12,1,40,0,Rename Method,Rename Method	public define() : void renamed to public test_definition_of_index() : void in class org.sonar.server.rule.index.RuleIndexDefinitionTest"
"1172095459cf80678e3532c7b7862aeaced58785,server/sonar-server/src/test/java/org/sonar/server/ws/WebServiceEngineTest.java,WebServiceEngineTest.java,12,12924.744054417177,22,1,0,3,2,0,29,28,0,0,60,33,336,0,9,12317.20590722427,27,2,0,5,1,0,31,27,0,2,62,48,365,374,Rename Method,Rename Method	public execute_request_with_format_type() : void renamed to public execute_request_with_action_suffix() : void in class org.sonar.server.ws.WebServiceEngineTest"
"82d87617e686f8f99abe2323f98214aa2d8f4182,server/sonar-server/src/test/java/org/sonar/server/permission/ws/UsersActionTest.java,UsersActionTest.java,16,5543.123696954046,11,2,0,0,0,0,20,18,0,2,54,22,342,190,23,5497.75024240872,26,1,0,8,3,0,14,11,0,0,48,14,184,0,Inline Method,Inline Method	private commit() : void inlined to public search_for_users_with_response_example() : void in class org.sonar.server.permission.ws.UsersActionTest"
"82d87617e686f8f99abe2323f98214aa2d8f4182,server/sonar-server/src/test/java/org/sonar/server/permission/ws/template/SearchTemplatesActionTest.java,SearchTemplatesActionTest.java,19,5064.233401973404,28,2,0,6,0,0,16,8,0,0,68,16,257,84,21,5175.373185410879,31,1,0,10,3,1,17,6,1,2,62,17,205,84,Inline Method,Inline Method	private commit() : void inlined to public search_project_permissions() : void in class org.sonar.server.permission.ws.template.SearchTemplatesActionTest"
"c06b99f33c929967c8b063f0683e71d5ee9bdc85,server/sonar-server/src/test/java/org/sonar/server/ce/ws/ActivityActionTest.java,ActivityActionTest.java,10,9838.747157340913,36,1,0,7,3,1,33,24,1,23,94,36,436,0,15,9013.109708335067,31,1,0,9,3,1,20,16,1,16,73,22,298,0,Extract Method,Extract Method	private globalAdmin() : void extracted from public get_all_past_activity() : void in class org.sonar.server.ce.ws.ActivityActionTest"
"05266f94881823d0c78a5a4f1a7cb905db8a8550,server/sonar-server/src/test/java/org/sonar/server/issue/index/IssueIndexerTest.java,IssueIndexerTest.java,13,4625.549647676366,27,1,0,6,4,0,33,25,0,19,124,33,426,0,25,4305.293719793769,14,1,0,2,2,0,12,9,0,2,46,13,150,2,Rename Method,Rename Method	public delete_project_remove_issue() : void renamed to public deleteProject_deletes_issues() : void in class org.sonar.server.issue.index.IssueIndexerTest"
"18c639410cb131327b37df652226a77812b64330,server/sonar-server/src/test/java/org/sonar/server/ce/ws/ActivityActionTest.java,ActivityActionTest.java,10,9757.069695506854,36,1,0,7,3,1,33,24,1,23,94,36,436,0,15,9013.109708335067,31,1,0,9,3,1,20,16,1,16,73,22,298,0,Extract Method,Extract Method	private globalAdmin() : void extracted from public get_all_past_activity() : void in class org.sonar.server.ce.ws.ActivityActionTest"
"f07b43ff19634878dc520304d9b36f3e89c2649b,sonar-plugin-api/src/test/java/org/sonar/api/web/ServletFilterTest.java,ServletFilterTest.java,18,5907.657913964997,12,3,0,1,1,0,27,27,0,0,28,27,235,349,31,2242.1443365553578,12,3,0,1,1,0,14,14,0,0,12,14,102,91,Rename Method,Rename Method	public matchAll() : void renamed to public include_all() : void in class org.sonar.api.web.ServletFilterTest"
"39360cc0273cae2a349684e5afba4075a9626ace,sonar-plugin-api/src/test/java/org/sonar/api/web/ServletFilterTest.java,ServletFilterTest.java,18,5976.11281447444,12,3,0,1,1,0,27,27,0,0,28,27,235,349,20,5907.657913964997,12,3,0,1,1,0,25,25,0,0,24,25,210,294,Rename Method,Rename Method	public includeend_of_url() : void renamed to public include_end_of_url() : void in class org.sonar.api.web.ServletFilterTest"
"d20ca1857a018a6b255a6eae7e5eeb71b31c22ab,server/sonar-server/src/test/java/org/sonar/server/component/ws/TreeActionTest.java,TreeActionTest.java,8,14011.791186240487,33,1,0,7,3,0,28,23,3,24,110,32,470,0,11,14057.402471767617,31,1,0,7,3,0,22,18,2,20,84,27,373,0,Rename Method,Rename Method	public direct_children() : void renamed to public return_children() : void in class org.sonar.server.component.ws.TreeActionTest"
"102faa7f46c509fd2bf7f3d933b78375ca2f4166,server/sonar-server/src/test/java/org/sonar/server/authentication/JwtHttpHandlerTest.java,JwtHttpHandlerTest.java,15,11456.054975255252,34,1,0,22,2,7,26,19,0,8,77,26,282,0,15,10610.897878056092,38,1,0,23,3,7,24,16,0,9,76,24,283,0,Rename Method,Rename Method	public create_session() : void renamed to public create_token() : void in class org.sonar.server.authentication.JwtHttpHandlerTest"
"102faa7f46c509fd2bf7f3d933b78375ca2f4166,server/sonar-server/src/test/java/org/sonar/server/authentication/OAuth2ContextFactoryTest.java,OAuth2ContextFactoryTest.java,25,3333.8425027287512,33,1,0,20,2,4,13,11,0,4,49,13,166,0,29,3193.5463749038945,22,1,0,13,1,4,10,10,0,0,33,10,123,0,Extract Method,Extract Method	private newInitContext() : OAuth2IdentityProvider.InitContext extracted from public create_context() : void in class org.sonar.server.authentication.OAuth2ContextFactoryTest"
"d82358c63d0fb979fb3cc27429a42ec833dc161a,server/sonar-server/src/test/java/org/sonar/server/authentication/JwtHttpHandlerTest.java,JwtHttpHandlerTest.java,15,10841.447424677513,34,1,0,22,2,7,26,19,0,8,77,26,282,0,14,11456.054975255252,40,1,0,24,2,7,25,18,0,9,79,25,293,0,Rename Method,Rename Method	public validate_token_fails_with_unauthorized_when_user_is_disabled() : void renamed to public validate_token_removes_session_when_user_is_disabled() : void in class org.sonar.server.authentication.JwtHttpHandlerTest"
"b91b2032f4b4814812fd6d0a40bce8a0e85d0870,server/sonar-server/src/test/java/org/sonar/server/user/ThreadLocalUserSessionTest.java,ThreadLocalUserSessionTest.java,37,1087.8649460769848,12,1,0,2,1,0,5,5,0,0,22,5,76,0,39,923.3694326071592,9,1,0,2,1,0,4,4,0,0,16,4,63,0,Rename Method,Rename Method	public getSession_get_anonymous_by_default() : void renamed to public get_session_for_anonymous() : void in class org.sonar.server.user.ThreadLocalUserSessionTest"
"92f76d9ce9a915089dbab02296c22959b469480a,server/sonar-server/src/test/java/org/sonar/server/authentication/JwtHttpHandlerTest.java,JwtHttpHandlerTest.java,15,10073.10812502074,34,1,0,22,2,7,26,19,0,8,77,26,282,0,15,10841.447424677513,37,1,0,23,2,7,24,17,0,9,74,24,275,0,Rename Method,Rename Method	public validate_token_removes_session_when_disconnected_timeout_is_reached() : void renamed to public validate_token_does_not_refresh_session_when_disconnected_timeout_is_reached() : void in class org.sonar.server.authentication.JwtHttpHandlerTest"
"358436744f3cfa1539f4a9eb6ed7b3763036c0dc,server/sonar-server/src/test/java/org/sonar/server/authentication/JwtHttpHandlerTest.java,JwtHttpHandlerTest.java,15,10841.447424677513,34,1,0,22,2,7,26,19,0,8,77,26,282,0,16,10073.10812502074,37,1,0,23,2,7,22,15,0,8,72,22,257,0,Rename Method,Rename Method	public validate_token_does_not_refresh_session_when_disconnected_timeout_is_reached() : void renamed to public validate_token_removes_session_when_disconnected_timeout_is_reached() : void in class org.sonar.server.authentication.JwtHttpHandlerTest"
"8168dffb0103a5861b836c03e3e0bd00f132eeb1,server/sonar-server/src/test/java/org/sonar/server/authentication/JwtHttpHandlerTest.java,JwtHttpHandlerTest.java,15,10302.02780149419,34,1,0,22,2,7,26,19,0,8,77,26,282,0,15,10841.447424677513,37,1,0,23,2,7,24,17,0,9,74,24,275,0,Rename Method,Rename Method	public validate_token_removes_session_when_disconnected_timeout_is_reached() : void renamed to public validate_token_does_not_refresh_session_when_disconnected_timeout_is_reached() : void in class org.sonar.server.authentication.JwtHttpHandlerTest"
"e5818438a289fe522c87245d5bd18d71406f0e39,sonar-core/src/test/java/org/sonar/core/platform/RemotePluginTest.java,RemotePluginTest.java,41,872.7227890570081,2,1,0,0,0,0,4,4,0,0,13,4,53,6,43,710.8406828659748,2,1,0,0,0,0,3,3,0,0,10,3,47,3,Rename Method,Rename Method	public shouldMarshal() : void renamed to public shouldMarshalNotSonarLintByDefault() : void in class org.sonar.core.platform.RemotePluginTest"
"be5552b150a28447800c588202a0cf78694bf3e3,server/sonar-server/src/test/java/org/sonar/server/authentication/JwtCsrfVerifierTest.java,JwtCsrfVerifierTest.java,24,4324.888132962229,13,1,0,9,1,4,17,13,0,6,38,17,160,0,23,4855.12220397949,16,1,0,9,1,3,19,15,0,0,33,19,177,0,Rename Method,Rename Method	public generate_state_on_secured_server() : void renamed to public generate_state() : void in class org.sonar.server.authentication.JwtCsrfVerifierTest"
"be5552b150a28447800c588202a0cf78694bf3e3,server/sonar-server/src/test/java/org/sonar/server/authentication/OAuthCsrfVerifierTest.java,OAuthCsrfVerifierTest.java,30,2648.9528607626835,17,1,0,8,1,1,8,7,0,4,35,8,113,0,29,3539.7604018583324,16,1,0,6,1,0,9,8,0,0,29,9,118,0,Rename Method,Rename Method	public generate_state_on_secured_server() : void renamed to public generate_state() : void in class org.sonar.server.authentication.OAuthCsrfVerifierTest"
"2990ede97d1cedfd256869ab448dcd2864d7a6df,server/sonar-server/src/test/java/org/sonar/server/permission/ws/UsersActionTest.java,UsersActionTest.java,15,7722.743476282257,11,2,0,0,0,0,20,18,0,2,54,22,342,190,22,5543.123696954046,26,1,0,8,3,0,14,11,0,0,47,14,185,0,Rename Method,Rename Method	private insertUsers() : void renamed to private insertUsersHavingGlobalPermissions() : void in class org.sonar.server.permission.ws.UsersActionTest"
"0dff22bda049bcb3f5fa8cb0bcb5d9ea8a80fe8c,server/sonar-server/src/test/java/org/sonar/server/permission/ws/GroupsActionTest.java,GroupsActionTest.java,17,7789.848170529857,13,2,0,3,0,0,16,15,0,2,44,16,281,118,19,7220.426642441945,27,1,0,9,3,0,16,13,0,0,46,16,247,0,Rename Method,Rename Method	public return_only_for_groups_with_permission_when_no_search_query() : void renamed to public return_also_groups_without_permission_when_search_query() : void in class org.sonar.server.permission.ws.GroupsActionTest"
"f6f754fc4a291b18ea4c9d183b7a2bfecbe1e2e3,sonar-scanner-engine/src/test/java/org/sonar/scanner/platform/DefaultServerTest.java,DefaultServerTest.java,37,1477.1572070837371,5,1,0,0,0,0,3,3,0,0,23,3,70,3,37,1456.6989827653872,4,1,0,0,0,0,3,3,0,0,22,3,69,3,Rename Method,Rename Method	public invalidDate() : void renamed to public invalid_startup_date_throws_exception() : void in class org.sonar.scanner.platform.DefaultServerTest"
"7e08c172be8e584a30312d4b961c41df2eb17027,server/sonar-server/src/test/java/org/sonar/server/es/EsClientProviderTest.java,EsClientProviderTest.java,30,2196.0836682462495,14,1,0,5,2,0,6,6,0,5,21,6,123,0,35,1807.4482439908322,11,1,0,4,1,0,4,4,0,2,17,4,82,0,Rename Method,Rename Method	public connection_to_remote_es_nodes_when_cluster_mode_is_enabled() : void renamed to public connection_to_remote_es_nodes_when_cluster_mode_is_enabled_and_local_es_is_disabled() : void in class org.sonar.server.es.EsClientProviderTest"
"453dcdb5e93a05e550094194bead446ac2247361,server/sonar-server/src/test/java/org/sonar/server/computation/task/projectanalysis/step/ExtractReportStepTest.java,ExtractReportStepTest.java,35,1634.8846704588573,15,1,0,8,4,1,3,2,0,0,29,3,82,1,34,1875.0119373014154,17,1,0,8,4,1,2,2,0,0,25,5,88,4,Extract Method,Extract Method	private generateReport() : File extracted from public unzip_report() : void in class org.sonar.server.computation.task.projectanalysis.step.ExtractReportStepTest"
"8e6415a4c7444f7c6e03b10e8fa8eb535cc7e505,sonar-plugin-api/src/test/java/org/sonar/api/batch/sensor/internal/SensorContextTesterTest.java,SensorContextTesterTest.java,15,11416.443106218947,22,1,0,4,2,0,21,21,0,0,81,21,307,0,15,11119.010635101844,22,1,0,4,2,0,20,20,0,0,75,20,299,0,Rename Method,Rename Method	public testCacnellation() : void renamed to public testCancellation() : void in class org.sonar.api.batch.sensor.internal.SensorContextTesterTest"
"97f71ab006003c2e627c23032f3b29276909e7d9,server/sonar-server/src/test/java/org/sonar/server/component/ws/TreeActionTest.java,TreeActionTest.java,8,13681.249787994822,33,1,0,7,3,0,28,23,3,24,110,32,470,0,11,13425.305972784236,31,1,0,7,3,0,22,18,2,20,79,27,374,0,Extract Method,Extract Method	private newFileDto(moduleOrProject ComponentDto, directory ComponentDto, i int) : ComponentDto extracted from private newFileDto(parentComponent ComponentDto, i int) : ComponentDto in class org.sonar.server.component.ws.TreeActionTest"
"120e926c887670fcac0a41e7cab26382c6221175,server/sonar-server/src/test/java/org/sonar/ce/log/CeLoggingTest.java,CeLoggingTest.java,32,9233.47821957198,10,1,0,3,1,0,5,4,0,0,15,5,63,8,17,7327.5076877830315,26,1,0,4,2,0,22,15,2,17,64,27,242,45,Rename Method,Rename Method	public createConfiguration() : void renamed to public createTaskConfiguration() : void in class org.sonar.ce.log.CeLoggingTest"
"3736b3d7d2d70fd44deaf9f89dfe0c4c048b4bd6,server/sonar-server/src/test/java/org/sonar/ce/log/CeLoggingTest.java,CeLoggingTest.java,35,3570.1565196418187,10,1,0,3,1,0,5,4,0,0,15,5,63,8,31,2160.264013465185,17,1,0,4,2,0,7,7,0,0,23,7,109,17,Rename Method,Rename Method	public logCeActivity_of_Runnable_set_flag_in_MDC_calls_Runnable_and_remove_flag() : void renamed to private callLogCeActivityOfRunnableAndVerify(expectedMdcValue String, logLevel Level) : void in class org.sonar.ce.log.CeLoggingTest"
"7a5c0b120f17dbdcccde625c2183db8df0c3a1df,server/sonar-server/src/test/java/org/sonar/ce/log/CeLoggingTest.java,CeLoggingTest.java,34,5486.058471497882,10,1,0,3,1,0,5,4,0,0,15,5,63,8,22,4261.168055650846,24,1,0,5,2,0,21,17,1,2,37,21,187,194,Rename Method,Rename Method	public logCeActivity_of_Runnable_set_flag_in_MDC_to_ce_only_when_log_level_is_ERROR_and_calls_Runnable_and_remove_flag() : void renamed to public logCeActivity_of_Runnable_set_flag_in_MDC_to_ce_only_when_log_level_is_INFO_and_calls_Runnable_and_remove_flag_even_if_Runnable_throws_exception() : void in class org.sonar.ce.log.CeLoggingTest"
"f7417645a148d2adacc1764f3fdb63a0c1d935a0,server/sonar-server/src/test/java/org/sonar/server/ce/ws/TaskActionTest.java,TaskActionTest.java,12,7952.999910838393,25,1,0,9,3,1,33,21,0,2,88,37,367,172,22,6038.699615317463,21,1,0,8,3,1,9,9,0,0,48,9,203,0,Extract Method,Extract Method	private createActivityDto(uuid String) : CeActivityDto extracted from public task_is_archived() : void in class org.sonar.server.ce.ws.TaskActionTest"
"eff8f60c082c64a9d29eb0bc2dc5d0e84c912624,server/sonar-ce/src/test/java/org/sonar/ce/systeminfo/SystemInfoHttpActionTest.java,SystemInfoHttpActionTest.java,37,1402.2402688072098,11,1,0,4,1,0,4,4,0,1,16,4,69,0,40,1002.7515785385629,11,1,0,4,1,0,3,3,0,1,15,3,59,0,Rename Method,Rename Method	public start_starts_http_server_and_publishes_URL_in_IPC() : void renamed to public serves_data_from_SystemInfoSections() : void in class org.sonar.ce.systeminfo.SystemInfoHttpActionTest"
"9939db4720436cda5436ca506a92e06954796e5b,server/sonar-server/src/test/java/org/sonar/server/app/StartupLogsTest.java,StartupLogsTest.java,36,1421.6337931903643,11,1,0,4,1,0,4,3,0,0,19,5,74,0,37,1318.3127053365968,9,1,0,3,0,0,4,3,0,0,16,5,72,0,Rename Method,Rename Method	public logAjp() : void renamed to public fail_with_IAE_on_unsupported_protocol() : void in class org.sonar.server.app.StartupLogsTest"
"9939db4720436cda5436ca506a92e06954796e5b,server/sonar-server/src/test/java/org/sonar/server/app/TomcatConnectorsTest.java,TomcatConnectorsTest.java,24,5054.797126016831,6,1,0,2,0,1,9,8,0,0,25,23,142,6,19,6276.705226642145,8,2,0,2,0,0,13,11,1,1,27,26,217,48,Rename Method,Rename Method	public all_connectors_are_enabled() : void renamed to public http_connector_is_enabled() : void in class org.sonar.server.app.TomcatConnectorsTest"
"1629dbd6c2650acb68fb96b75d5ed7eeef8db280,server/sonar-server/src/test/java/org/sonar/ce/http/CeHttpClientTest.java,CeHttpClientTest.java,28,2517.419064360049,15,1,0,5,3,0,11,10,0,4,34,11,137,0,35,1524.20650113278,14,1,0,5,3,0,4,4,0,2,27,4,84,0,Extract Method,Extract Method	private setUpWithHttpUrl(processId ProcessId) : void extracted from public retrieveSystemInfo_get_information_if_process_is_up() : void in class org.sonar.ce.http.CeHttpClientTest"
